route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
120496,QBUZZ,6791,Nieuwehorne - Heerenveen Busstation,,3,,,
120497,QBUZZ,6801,Oudehorne - Heerenveen Busstation,,3,,,
120498,QBUZZ,6811,Jubbega - Gorredijk Busstation,,3,,,
120499,QBUZZ,6851,De Blesse - Wolvega Station,,3,,,
120500,QBUZZ,6861,Donkerbroek Centrum - Provincialeweg,,3,,,
120501,QBUZZ,6871,Eesveen - Steenwijk Station,,3,,,
120502,QBUZZ,6881,Frederiksoord - Steenwijk Station,,3,,,
120503,QBUZZ,6891,Heerenveen Thialf - Busstation,,3,,,
120504,QBUZZ,6901,Blesdijke - Wolvega Station,,3,,,
120505,QBUZZ,6911,Noordwolde-Zuid - Steenwijk Station,,3,,,
120506,QBUZZ,6921,Oldeberkoop - Noordwolde Vlechtmuseum,,3,,,
120507,QBUZZ,6922,Oldeberkoop - Wolvega Station,,3,,,
120508,QBUZZ,6931,Oldeholtpade - Wolvega Station,,3,,,
120509,QBUZZ,6941,Peperga - Steenwijk Station,,3,,,
120510,QBUZZ,6942,Peperga - Wolvega Station,,3,,,
120511,QBUZZ,6951,Steggerda - Wolvega Station,,3,,,
120512,QBUZZ,6961,Vinkega - Steenwijk Station,,3,,,
120513,QBUZZ,6962,Vinkega - Wolvega Station,,3,,,
120514,QBUZZ,6971,Wilhelminaoord - Steenwijk Station,,3,,,
120515,QBUZZ,6991,Opeinde - Drachten Carpool Noord,,3,,,
120516,QBUZZ,7011,Aalsum - Dokkum Busstation,,3,,,
120517,QBUZZ,7021,Ezumazijl - Dokkum Busstation,,3,,,
120518,QBUZZ,7031,Eastrum - Dokkum Busstation,,3,,,
120519,QBUZZ,7041,Hantumhuzen - Dokkum Busstation,,3,,,
120520,QBUZZ,7043,Hantumhuzen - Holwert Provincialeweg,,3,,,
120521,QBUZZ,7051,Hantumerútbuorren - Dokkum Busstation,,3,,,
120522,QBUZZ,7053,Hantumerútbuorren - Holwert Provincialeweg,,3,,,
120523,QBUZZ,7061,Hiaure - Dokkum Busstation,,3,,,
120524,QBUZZ,7063,Hiaure - Holwert Provincialeweg,,3,,,
120525,QBUZZ,7071,Holwert Veerdam - Dokkum Busstation,,3,,,
120526,QBUZZ,7075,Holwert Veerdam - Dokkum Sionsberg,,3,,,
120527,QBUZZ,7081,Sibrandahûs - Dokkum Busstation,,3,,,
120528,QBUZZ,7083,Sibrandahûs - Oentsjerk Heemstrastate,,3,,,
120529,QBUZZ,7084,Sibrandahûs - Ferwert Provincialeweg,,3,,,
120530,QBUZZ,7091,Raard - Dokkum Busstation,,3,,,
120531,QBUZZ,7093,Raard - Oentsjerk Heemstrastate,,3,,,
120532,QBUZZ,7094,Raard - Ferwert Provincialeweg,,3,,,
120533,QBUZZ,7101,Lichtaard - Dokkum Busstation,,3,,,
120534,QBUZZ,7103,Lichtaard - Oentsjerk Heemstrastate,,3,,,
120535,QBUZZ,7104,Lichtaard - Ferwert Provincialeweg,,3,,,
120536,QBUZZ,7111,Reitsum - Dokkum Busstation,,3,,,
120537,QBUZZ,7113,Reitsum - Oentsjerk Heemstrastate,,3,,,
120538,QBUZZ,7114,Reitsum - Ferwert Provincialeweg,,3,,,
120539,QBUZZ,7121,Jannum - Dokkum Busstation,,3,,,
120540,QBUZZ,7123,Jannum - Oentsjerk Heemstrastate,,3,,,
120541,QBUZZ,7124,Jannum - Ferwert Provincialeweg,,3,,,
120542,QBUZZ,7131,Jislum - Dokkum Busstation,,3,,,
120543,QBUZZ,7133,Jislum - Oentsjerk Heemstrastate,,3,,,
120544,QBUZZ,7134,Jislum - Ferwert Provincialeweg,,3,,,
120545,QBUZZ,7141,Wânswert - Dokkum Busstation,,3,,,
120546,QBUZZ,7143,Wânswert - Oentsjerk Heemstrastate,,3,,,
120547,QBUZZ,7144,Wânswert - Ferwert Provincialeweg,,3,,,
120548,QBUZZ,7151,Burdaard - Dokkum Busstation,,3,,,
120549,QBUZZ,7153,Burdaard - Oentsjerk Heemstrastate,,3,,,
120550,QBUZZ,7154,Burdaard - Ferwert Provincialeweg,,3,,,
120551,QBUZZ,7161,Ginnum - Dokkum Busstation,,3,,,
120552,QBUZZ,7163,Ginnum - Oentsjerk Heemstrastate,,3,,,
120553,QBUZZ,7164,Ginnum - Ferwert Provincialeweg,,3,,,
120554,QBUZZ,7171,Hegebeintum - Dokkum Busstation,,3,,,
120555,QBUZZ,7173,Hegebeintum - Oentsjerk Heemstrastate,,3,,,
120556,QBUZZ,7174,Hegebeintum - Ferwert Provincialeweg,,3,,,
120557,QBUZZ,7183,De Falom - Feanwâlden Station,,3,,,
120558,QBUZZ,7191,Boarnwert - Dokkum Busstation,,3,,,
120559,QBUZZ,7193,Boarnwert - Holwert Provincialeweg,,3,,,
120560,QBUZZ,7201,Foudgum - Dokkum Busstation,,3,,,
120561,QBUZZ,7203,Foudgum - Holwert Provincialeweg,,3,,,
120562,QBUZZ,7211,Brantgum - Dokkum Busstation,,3,,,
120563,QBUZZ,7213,Brantgum - Holwert Provincialeweg,,3,,,
120564,QBUZZ,7221,Waaxens - Dokkum Busstation,,3,,,
120565,QBUZZ,7223,Waaxens - Holwert Provincialeweg,,3,,,
120566,QBUZZ,7231,Nijewier - Dokkum Busstation,,3,,,
120567,QBUZZ,7241,Easternijtsjerk - Dokkum Busstation,,3,,,
120568,QBUZZ,7251,Wierum - Dokkum Busstation,,3,,,
120569,QBUZZ,7261,Nes - Dokkum Busstation,,3,,,
120570,QBUZZ,7271,Moddergat - Dokkum Busstation,,3,,,
120571,QBUZZ,7281,Peazens - Dokkum Busstation,,3,,,
120572,QBUZZ,7291,Ljussens - Dokkum Busstation,,3,,,
120573,QBUZZ,7301,Moarre - Dokkum Busstation,,3,,,
120574,QBUZZ,7311,Oostmahorn/Esonstad - Dokkum Busstation,,3,,,
120575,QBUZZ,7321,Driezum - Dokkum Busstation,,3,,,
120576,QBUZZ,7323,Driezum - Buitenpost Station,,3,,,
120577,QBUZZ,7341,Westergeast - Dokkum Busstation,,3,,,
120578,QBUZZ,7343,Westergeast - Buitenpost Station,,3,,,
120579,QBUZZ,7371,Wetsens - Dokkum Busstation,,3,,,
120580,QBUZZ,7381,Mitselwier - Dokkum Busstation,,3,,,
120581,QBUZZ,7391,Ingwierrum - Dokkum Busstation,,3,,,
120582,QBUZZ,7393,Ingwierrum - Buitenpost Station,,3,,,
120583,QBUZZ,7401,Ie - Dokkum Busstation,,3,,,
120584,QBUZZ,7403,Ie - Buitenpost Station,,3,,,
120585,QBUZZ,7411,Jouswier - Dokkum Busstation,,3,,,
120586,QBUZZ,7413,Jouswier - Buitenpost Station,,3,,,
120587,QBUZZ,7421,Broeksterwâld - Dokkum Busstation,,3,,,
120588,QBUZZ,7423,Broeksterwâld - Feanwâlden Station,,3,,,
120589,QBUZZ,7431,Eanjum - Dokkum Busstation,,3,,,
120590,QBUZZ,7501,Mûnein - Oentsjerk Heemstrastate,,3,,,
120591,QBUZZ,7511,Readstjerk - Oentsjerk Heemstrastate,,3,,,
120592,QBUZZ,7521,Kollumerpomp - Grijpskerk Station,,3,,,
120593,QBUZZ,7522,Kollumerpomp - Buitenpost Station,,3,,,
120594,QBUZZ,7531,Warfstermolen - Grijpskerk Station,,3,,,
120595,QBUZZ,7532,Warfstermolen - Buitenpost Station,,3,,,
120596,QBUZZ,7541,Munnekezijl - Grijpskerk Station,,3,,,
120597,QBUZZ,7551,Burum - Grijpskerk Station,,3,,,
120598,QBUZZ,7552,Burum - Buitenpost Station,,3,,,
120599,QBUZZ,7561,Augsbuert-Lytsewâld - Buitenpost Station,,3,,,
120600,QBUZZ,7571,Feankleaster - Buitenpost Station,,3,,,
120601,QBUZZ,7581,Kollumersweach - Buitenpost Station,,3,,,
120602,QBUZZ,7582,Kollumersweach - Feanwâlden Station,,3,,,
120603,QBUZZ,7591,De Trieme - Buitenpost Station,,3,,,
120604,QBUZZ,7601,Aldwâld - Buitenpost Station,,3,,,
120605,QBUZZ,7602,Aldwâld - Feanwâlden Station,,3,,,
120606,QBUZZ,7611,Kollum - Buitenpost Station,,3,,,
120607,QBUZZ,7711,Miedum - Leeuwarden Busstation,,3,,,
120608,QBUZZ,7721,Lekkum - Leeuwarden Busstation,,3,,,
120609,QBUZZ,7731,Bartlehiem - Leeuwarden Busstation,,3,,,
120610,QBUZZ,7741,Warstiens - Leeuwarden Busstation,,3,,,
120611,QBUZZ,7751,Wyns - Leeuwarden Busstation,,3,,,
120612,QBUZZ,7761,Swichum - Leeuwarden Busstation,,3,,,
120613,QBUZZ,7771,Goutum - Leeuwarden Busstation,,3,,,
120614,QBUZZ,7781,Warten - Leeuwarden Busstation,,3,,,
120615,QBUZZ,7791,Wergea - Leeuwarden Busstation,,3,,,
120616,QBUZZ,7801,Wirdum - Leeuwarden Busstation,,3,,,
120617,QBUZZ,7811,Wytgaard - Leeuwarden Busstation,,3,,,
120618,QBUZZ,7831,Hempens - Leeuwarden Busstation,,3,,,
120619,QBUZZ,7841,Nijega - Drachten Carpool Noord,,3,,,
120620,QBUZZ,7861,Feanwâldsterwâl - Feanwâlden Station,,3,,,
120621,QBUZZ,7871,Tytsjerk Dorpshuis - Swarteweisein,,3,,,
120622,QBUZZ,7881,Ritsumasyl - Deinum Station,,3,,,
120623,QBUZZ,7901,Oudebildtzijl - Stiens Wythusterwei,,3,,,
120624,QBUZZ,7902,Oudebildtzijl - Sint-Annaparochie Van Harenstraat,,3,,,
120625,QBUZZ,7911,Alde Leie - Stiens Wythusterwei,,3,,,
120626,QBUZZ,7912,Alde Leie - Sint-Annaparochie Van Harenstraat,,3,,,
120627,QBUZZ,7931,Sint-Jacobiparochie - Minnertsga Mooie Paal,,3,,,
120628,QBUZZ,7941,Firdgum - Minnertsga Mooie Paal,,3,,,
120629,QBUZZ,7943,Firdgum - Franeker Station,,3,,,
120630,QBUZZ,7961,Peins - Dronryp Hoek,,3,,,
120631,QBUZZ,7963,Peins - Franeker Station,,3,,,
120632,QBUZZ,7971,Ried - Dronryp Hoek,,3,,,
120633,QBUZZ,7973,Ried - Franeker Station,,3,,,
120634,QBUZZ,7981,Skingen - Dronryp Hoek,,3,,,
120635,QBUZZ,7983,Skingen - Franeker Station,,3,,,
120636,QBUZZ,7991,Slappeterp - Dronryp Hoek,,3,,,
120637,QBUZZ,7993,Slappeterp - Franeker Station,,3,,,
120638,QBUZZ,8001,Blessum - Dronryp Hoek,,3,,,
120639,QBUZZ,8002,Blessum - Deinum Station,,3,,,
120640,QBUZZ,8011,Hilaard - Dronryp Hoek,,3,,,
120641,QBUZZ,8012,Hilaard - Deinum Station,,3,,,
120642,QBUZZ,8022,Baijum - Dronryp Station,,3,,,
120643,QBUZZ,8023,Baijum - Winsum Busstation,,3,,,
120644,QBUZZ,8032,Schalsum - Franeker Station,,3,,,
120645,QBUZZ,8042,Boer - Franeker Station,,3,,,
120646,QBUZZ,8052,Dongjum - Franeker Station,,3,,,
120647,QBUZZ,8061,Herbaijum - Franeker Voorstraat,,3,,,
120648,QBUZZ,8062,Herbaijum - Franeker Station,,3,,,
120649,QBUZZ,8071,Hitzum - Franeker Voorstraat,,3,,,
120650,QBUZZ,8072,Hitzum - Franeker Station,,3,,,
120651,QBUZZ,8082,Tzum - Franeker Station,,3,,,
120652,QBUZZ,8083,Tzum - Winsum Busstation,,3,,,
120653,QBUZZ,8092,Wjelsryp - Franeker Station,,3,,,
120654,QBUZZ,8093,Wjelsryp - Winsum Busstation,,3,,,
120655,QBUZZ,8102,Achlum - Franeker Station,,3,,,
120656,QBUZZ,8103,Achlum - Harlingen Station,,3,,,
120657,QBUZZ,8111,Pingjum - Harlingen Station,,3,,,
120658,QBUZZ,8112,Pingjum - Bolsward Busstation,,3,,,
120659,QBUZZ,8121,Wijnaldum - Harlingen Station,,3,,,
120660,QBUZZ,8131,Jellum - Deinum Station,,3,,,
120661,QBUZZ,8132,Jellum - Mantgum Station,,3,,,
120662,QBUZZ,8141,Bears - Deinum Station,,3,,,
120663,QBUZZ,8142,Bears - Mantgum Station,,3,,,
120664,QBUZZ,8151,Leons - Mantgum Station,,3,,,
120665,QBUZZ,8152,Leons - Winsum Busstation,,3,,,
120666,QBUZZ,8161,Baard - Mantgum Station,,3,,,
120667,QBUZZ,8162,Baard - Winsum Busstation,,3,,,
120668,QBUZZ,8171,Britswert - Mantgum Station,,3,,,
120669,QBUZZ,8172,Britswert - Winsum Busstation,,3,,,
120670,QBUZZ,8183,Raerd - Sneek Busstation,,3,,,
120671,QBUZZ,8201,Jorwert - Mantgum Station,,3,,,
120672,QBUZZ,8211,Weidum - Mantgum Station,,3,,,
120673,QBUZZ,8221,Wiuwert - Mantgum Station,,3,,,
120674,QBUZZ,8231,Dearsum - Mantgum Station,,3,,,
120675,QBUZZ,8232,Dearsum - Sneek Busstation,,3,,,
120676,QBUZZ,8241,Boazum - Mantgum Station,,3,,,
120677,QBUZZ,8242,Boazum - Sneek Busstation,,3,,,
120678,QBUZZ,8251,Easterlittens - Winsum Busstation,,3,,,
120679,QBUZZ,8252,Easterlittens - Mantgum Station,,3,,,
120680,QBUZZ,8261,Spannum - Winsum Busstation,,3,,,
120681,QBUZZ,8271,Winsum-Dorp - Busstation,,3,,,
120682,QBUZZ,8281,Midlum - Harlingen Station,,3,,,
120683,QBUZZ,8311,Idaerd - Grou-Jirnsum,,3,,,
120684,QBUZZ,8321,Reduzum - Grou-Jirnsum,,3,,,
120685,QBUZZ,8331,Eagum - Grou-Jirnsum,,3,,,
120686,QBUZZ,8341,Friens - Grou-Jirnsum,,3,,,
120687,QBUZZ,8352,Poppenwier - Sneek Busstation,,3,,,
120688,QBUZZ,8362,Tersoal - Sneek Busstation,,3,,,
120689,QBUZZ,8372,Sibrandabuorren - Sneek Busstation,,3,,,
120690,QBUZZ,8381,Jirnsum-Dorp - Grou-Jirnsum,,3,,,
120691,QBUZZ,8382,Jirnsum-Dorp - Akkrum Station,,3,,,
120692,QBUZZ,8391,Terherne - Akkrum Station,,3,,,
120693,QBUZZ,8392,Terherne - Joure Busstation,,3,,,
120694,QBUZZ,8411,Vegelinsoord - Heerenveen Busstation,,3,,,
120695,QBUZZ,8421,Rotstergaast - Heerenveen Busstation,,3,,,
120696,QBUZZ,8422,Rotstergaast - Joure Busstation,,3,,,
120697,QBUZZ,8431,Haskerdijken - Heerenveen Busstation,,3,,,
120698,QBUZZ,8451,Rottum - Heerenveen Busstation,,3,,,
120699,QBUZZ,8461,Rotsterhaule - Heerenveen Busstation,,3,,,
120700,QBUZZ,8471,Sintjohannesga - Heerenveen Busstation,,3,,,
120701,QBUZZ,8472,Sintjohannesga - Lemmer Busstation,,3,,,
120702,QBUZZ,8482,Delfstrahuizen - Lemmer Busstation,,3,,,
120703,QBUZZ,8492,Echten - Lemmer Busstation,,3,,,
120704,QBUZZ,8502,Echtenerbrug - Lemmer Busstation,,3,,,
120705,QBUZZ,8601,Haskerhorne - Heerenveen Busstation,,3,,,
120706,QBUZZ,8602,Haskerhorne - Joure Busstation,,3,,,
120707,QBUZZ,8611,Boornzwaag - Joure Busstation,,3,,,
120708,QBUZZ,8621,Broek - Joure Busstation,,3,,,
120709,QBUZZ,8631,Dijken - Joure Busstation,,3,,,
120710,QBUZZ,8641,Doniaga - Joure Busstation,,3,,,
120711,QBUZZ,8651,Legemeer - Joure Busstation,,3,,,
120712,QBUZZ,8661,Oldeouwer - Joure Busstation,,3,,,
120713,QBUZZ,8671,Ouwster-Nijega - Joure Busstation,,3,,,
120714,QBUZZ,8681,Rohel - Joure Busstation,,3,,,
120715,QBUZZ,8691,Teroele - Joure Busstation,,3,,,
120716,QBUZZ,8701,Idskenhuizen - Joure Busstation,,3,,,
120717,QBUZZ,8711,Langweer - Joure Busstation,,3,,,
120718,QBUZZ,8721,Ouwsterhaule - Joure Busstation,,3,,,
120719,QBUZZ,8731,Akmarijp - Joure Busstation,,3,,,
120720,QBUZZ,8741,Goingarijp - Joure Busstation,,3,,,
120721,QBUZZ,8751,Terkaple - Joure Busstation,,3,,,
120722,QBUZZ,8761,Scharsterbrug - Joure Busstation,,3,,,
120723,QBUZZ,8771,Sint Nicolaasga - Joure Busstation,,3,,,
120724,QBUZZ,8772,Sint Nicolaasga - Spannenburg,,3,,,
120725,QBUZZ,8781,Oudehaske - Heerenveen Busstation,,3,,,
120726,QBUZZ,8782,Oudehaske - Joure Busstation,,3,,,
120727,QBUZZ,8791,Nijehaske - Heerenveen Busstation,,3,,,
120728,QBUZZ,8792,Nijehaske - Joure Busstation,,3,,,
120729,QBUZZ,8801,Wommels De Terp - Provincialeweg,,3,,,
120730,QBUZZ,8811,Tirns - Sneek Busstation,,3,,,
120731,QBUZZ,8821,Ysbrechtum - Sneek Busstation,,3,,,
120732,QBUZZ,8831,Hidaard - Sneek Busstation,,3,,,
120733,QBUZZ,8832,Hidaard - Wommels Provincialeweg,,3,,,
120734,QBUZZ,8841,Hinnaard - Sneek Busstation,,3,,,
120735,QBUZZ,8842,Hinnaard - Wommels Provincialeweg,,3,,,
120736,QBUZZ,8851,Itens - Sneek Busstation,,3,,,
120737,QBUZZ,8852,Itens - Wommels Provincialeweg,,3,,,
120738,QBUZZ,8861,Lytsewierrum - Sneek Busstation,,3,,,
120739,QBUZZ,8862,Lytsewierrum - Wommels Provincialeweg,,3,,,
120740,QBUZZ,8871,Reahûs - Sneek Busstation,,3,,,
120741,QBUZZ,8872,Reahûs - Wommels Provincialeweg,,3,,,
120742,QBUZZ,8881,Rien - Sneek Busstation,,3,,,
120743,QBUZZ,8882,Rien - Wommels Provincialeweg,,3,,,
120744,QBUZZ,8891,Folsgare - Sneek Busstation,,3,,,
120745,QBUZZ,8901,Loënga - Busstation Busstation,,3,,,
120746,QBUZZ,8911,Tjalhuizum - Sneek Busstation,,3,,,
120747,QBUZZ,8921,Easterein - Sneek Busstation,,3,,,
120748,QBUZZ,8922,Easterein - Wommels Provincialeweg,,3,,,
120749,QBUZZ,8931,Offingawier - Sneek Busstation,,3,,,
120750,QBUZZ,8941,Gauw - Sneek Busstation,,3,,,
120751,QBUZZ,8951,Goënga - Sneek Busstation,,3,,,
120752,QBUZZ,8961,Scharnegoutum - Sneek Busstation,,3,,,
120753,QBUZZ,8981,Abbega - IJlst Station,,3,,,
120754,QBUZZ,8991,Greonterp - IJlst Station,,3,,,
120755,QBUZZ,9011,Sandfirden - IJlst Station,,3,,,
120756,QBUZZ,9021,Wolsum - IJlst Station,,3,,,
120757,QBUZZ,9031,Westhem - IJlst Station,,3,,,
120758,QBUZZ,9041,Blauwhuis - IJlst Station,,3,,,
120759,QBUZZ,9042,Blauwhuis - Bolsward Busstation,,3,,,
120760,QBUZZ,9051,Gaastmeer - Heeg Industrieterrein,,3,,,
120761,QBUZZ,9061,Heeg-Centrum - Industrieterrein,,3,,,
120762,QBUZZ,9071,Idzega - IJlst Station,,3,,,
120763,QBUZZ,9081,Oudega - Heeg Centrum,,3,,,
120764,QBUZZ,9111,Iens - Wommels Provincialeweg,,3,,,
120765,QBUZZ,9121,Kûbaard - Wommels Provincialeweg,,3,,,
120766,QBUZZ,9131,Waaksens - Wommels Provincialeweg,,3,,,
120767,QBUZZ,9141,Lollum - Wommels Provincialeweg,,3,,,
120768,QBUZZ,9151,Schraard - Bolsward Busstation,,3,,,
120769,QBUZZ,9161,Longerhouw - Bolsward Busstation,,3,,,
120770,QBUZZ,9171,Schettens - Bolsward Busstation,,3,,,
120771,QBUZZ,9181,Hartwerd - Bolsward Busstation,,3,,,
120772,QBUZZ,9191,Burgwerd - Bolsward Busstation,,3,,,
120773,QBUZZ,9201,Hichtum - Bolsward Busstation,,3,,,
120774,QBUZZ,9211,Hieslum - Bolsward Busstation,,3,,,
120775,QBUZZ,9221,Dedgum - Bolsward Busstation,,3,,,
120776,QBUZZ,9231,Piaam - Bolsward Busstation,,3,,,
120777,QBUZZ,9241,Idsegahuizum - Bolsward Busstation,,3,,,
120778,QBUZZ,9251,Exmorra - Bolsward Busstation,,3,,,
120779,QBUZZ,9252,Exmorra - Kop Afsluitdijk,,3,,,
120780,QBUZZ,9261,Allingawier - Bolsward Busstation,,3,,,
120781,QBUZZ,9271,Makkum - Bolsward Busstation,,3,,,
120782,QBUZZ,9272,Makkum - Kop Afsluitdijk,,3,,,
120783,QBUZZ,9291,Holle Poarte - Bolsward Busstation,,3,,,
120784,QBUZZ,9321,Wons - Bolsward Busstation,,3,,,
120785,QBUZZ,9341,Cornwerd - Kop Afsluitdijk,,3,,,
120786,QBUZZ,9351,Nijhuizum - Workum Station,,3,,,
120787,QBUZZ,9361,Ferwoude - Workum Station,,3,,,
120788,QBUZZ,9371,Gaast - Workum Station,,3,,,
120789,QBUZZ,9381,It Heidenskip - Workum Station,,3,,,
120790,QBUZZ,9401,Warns - Koudum-Molkwerum,,3,,,
120791,QBUZZ,9411,Hindeloopen Museum - Station,,3,,,
120792,QBUZZ,9512,Kolderwolde - Hemelum Flinkeboskje,,3,,,
120793,QBUZZ,9513,Kolderwolde - Woudsend Centrum,,3,,,
120794,QBUZZ,9521,Elahuizen - Woudsend Centrum,,3,,,
120795,QBUZZ,9523,Elahuizen - Hemelum Flinkeboskje,,3,,,
120796,QBUZZ,9531,Oudega - Woudsend Centrum,,3,,,
120797,QBUZZ,9533,Oudega - Hemelum Flinkeboskje,,3,,,
120798,QBUZZ,9541,Indijk - Woudsend Centrum,,3,,,
120799,QBUZZ,9561,Smallebrugge - Woudsend Centrum,,3,,,
120800,QBUZZ,9571,Ruigahuizen - Harich Rotonde,,3,,,
120801,QBUZZ,9581,Sloten - Spannenburg,,3,,,
120802,QBUZZ,9602,Tjerkgaast - Spannenburg,,3,,,
120803,QBUZZ,9611,Bantega - Lemmer Busstation,,3,,,
120804,QBUZZ,9651,Oosterzee - Lemmer Busstation,,3,,,
120805,QBUZZ,9691,Vrouwenparochie - Stiens Wythusterwei,,3,,,
120806,QBUZZ,9692,Vrouwenparochie - Sint-Annaparochie Van Harenstr.,,3,,,
120807,QBUZZ,9711,Britsum - Stiens Wythusterwei,,3,,,
120808,QBUZZ,9721,Koarnjum - Stiens Wythusterwei,,3,,,
120809,QBUZZ,9731,Snikzwaag - Joure Busstation,,3,,,
120810,QBUZZ,9991,Uitwellingerga - Oppenhuizen - Sneek Busstation,,3,,,
122445,QBUZZ,6831,Hoornsterzwaag - Heerenveen Busstation,,3,,,
122446,QBUZZ,299,Uitwellingerga - Sneek,,3,,,
122448,QBUZZ,171,(Stadskanaal-) Veendam - Groningen,,3,,,
122449,QBUZZ,209,P+R Hoogkerk - Zernike Noord,,3,,,
124091,QBUZZ,729,Hazerswoude-Dorp - Boskoop,,3,e1dc14,000000,
126387,QBUZZ,850,Haarlem - Keukenhof,,3,,,
126388,QBUZZ,852,Amsterdam RAI - Keukenhof,,3,,,
126389,QBUZZ,854,Leiden - Keukenhof,,3,,,
126390,QBUZZ,858,Schiphol - Keukenhof,,3,,,
127302,QBUZZ,45,Middelstum - Loppersum - Spijk,,3,,,
127304,QBUZZ,404,Nachtbus Groningen - Drachten,,3,,,
127305,QBUZZ,7,WKC Paddepoel - Vinkhuizen - Hoofdstation,,3,e00000,ffffff,
127306,QBUZZ,105,Snelbus P+R Meerstad - Hoofdstation,,3,,,
127307,QBUZZ,801,EVENEMENT: Open Dag RUG,,3,,,
99429,RET,31,Station Alexander - Oostgaarde,,3,,,
99430,RET,32,Overschie - Station Zuid,,3,,,
99431,RET,33,Centraal Station - Rotterdam Airport,,3,,,
99432,RET,35,Melanchthonweg Metro - Station Alexander,,3,,,
99433,RET,36,Station Alexander - Kralingse Zoom,,3,,,
99434,RET,38,Station Schiedam - Centraal Station - Crooswijk,,3,,,
99435,RET,40,Rotterdam Centraal - Station Delft C,,3,,,
99436,RET,42,Marconiplein - Bedrijvenpark Rotterdam Noord-West,,3,,,
99437,RET,44,Zuidplein - Centraal Station,,3,,,
99438,RET,51,Station Schiedam Centrum - Woudhoek,,3,,,
99439,RET,52,Hof van Spaland - Woudhoek,,3,,,
99440,RET,53,Woudhoek - Station Schiedam Centrum,,3,,,
99441,RET,54,Station Schiedam Centrum - De Gorzen,,3,,,
99442,RET,56,Vlaardingen West  -  Holy Noord,,3,,,
99443,RET,61,Hoogvliet Metro - Oudeland,,3,,,
99444,RET,62,Hoogvliet Metro - Westpunt,,3,,,
99445,RET,63,Hoogvliet Metro - Zalmplaat,,3,,,
99447,RET,66,Zuidplein - Feijenoord,,3,,,
99448,RET,67,Zuidplein - Pendrecht,,3,,,
99449,RET,68,Zuidplein - Heijplaat RDM,,3,,,
99450,RET,69,Zuidplein - Pernis,,3,,,
99451,RET,70,Charlois - Keizerswaard,,3,,,
99452,RET,71,Zuidplein - Sluisjesdijk,,3,,,
99453,RET,72,Zuidplein - Sluisjesdijk,,3,,,
99454,RET,75,Zuidplein - Kralingse Zoom,,3,,,
99455,RET,76,Zuidplein - Keizerswaard,,3,,,
99457,RET,79,Poortugaal Metro - Kijvelanden,,3,,,
99458,RET,82,Zuidplein - Portland,,3,,,
99459,RET,83,Keizerswaard - Kralingse Zoom,,3,,,
99460,RET,84,Station Barendrecht - Zuidplein,,3,,,
99461,RET,96,Capelsebrug - Stormpolder,,3,,,
99462,RET,97,Capelsebrug - Krimpen a/d IJssel,,3,,,
99463,RET,98,Capelsebrug - Krimpen a/d IJssel,,3,,,
99464,RET,126,Station Schiedam - Maassluis,,3,,,
99465,RET,140,Kralingse Zoom - Slikkerveer,,3,,,
99466,RET,142,Zuidplein - Slikkerveer,,3,,,
99468,RET,144,Zuidplein - Ridderkerk Drievliet,,3,,,
99469,RET,145,Kralingse Zoom - Dordrecht,,3,,,
99470,RET,146,Zuidplein - Ridderkerk Drievliet,,3,,,
99471,RET,156,Vlaardingen West - Holy Noord,,3,,,
99472,RET,170,Zoetermeer Centrum West - Rodenrijs Metro,,3,,,
99473,RET,173,Rodenrijs Metro - Station Lansingerland-Zoetermeer,,3,,,
99474,RET,174,Station Noord - Station Delft,,3,,,
99475,RET,183,Zuidplein - Barendrecht - Kralingse Zoom,,3,,,
99476,RET,187,Zuidplein - Nieuw Reijerwaard,,3,,,
99477,RET,283,Zuidplein - Barendrecht - Kralingse Zoom,,3,,,
99478,RET,290,Zuidplein - Ridderkerk Donkersloot,,3,,,
99479,RET,547,Rondje Noordereiland,,3,,,
99480,RET,567,Buurtbus Charlois,,3,,,
99481,RET,602,Poortugaal - Rhoon - Portland,,3,,,
99482,RET,603,Barendrecht - Carnisselande,,3,,,
99484,RET,606,Capelle Centrum - Schollevaar,,3,,,
99485,RET,607,Capelle Centrum - Capelsebrug,,3,,,
99486,RET,608,Barendrecht Middenbaan - Ridderkerk West,,3,,,
99487,RET,609,Station Barendrecht - Slikkerveer,,3,,,
99488,RET,610,Station Barendrecht - Keizerswaard,,3,,,
99489,RET,612,Buurtbus Antes,,3,,,
101108,RET,30,Station Alexander -Schollevaar,,3,,,
105892,RET,A,lijn,,1,00b43f,ffffff,
105893,RET,B,lijn,,1,ffdd00,000000,
105894,RET,C,lijn,,1,e32119,ffffff,
105895,RET,D,lijn,,1,34b4e4,000000,
105896,RET,E,lijn,,1,003a8c,ffffff,
105897,RET,2,Charlois - Keizerswaard,,0,,,
105901,RET,12,Rotterdam Centraal - Stadion Feijenoord,,0,,,
108811,RET,65,Poortugaal - Rhoon,,3,,,
109262,RET,8,Schiebroek - Spangen,,0,,,
112665,RET,143,Zuidplein - Ridderkerk,,3,,,
113585,RET,668,Zuidplein/Slinge - STC Campus Waalhaven,,3,,,
115182,RET,4,Molenlaan - Heemraadsplein,,0,,,
115183,RET,7,Woudestein - Marconiplein,,0,,,
119399,RET,1,De Esch - Holy,,0,,,
